id,actor
13819,Frances McDormand|Christian Bale|Kate Beckinsale|Natascha McElhone|Alessandro Nivola
12771,Matthew Perry|Elizabeth Hurley|Vincent Pastore|Bruce Campbell|Cedric the Entertainer
4107,James Nesbitt|Allan Gildea|Gerard Crossan|Mary Moulds|Carmel McCallion
14787,Jeff Bennett|Frank Welker|Charlie Schlatter|Jim Cummings
10052,Kevin Costner|Joe Morton|Ron Rifkin|Susanna Thompson|Kathy Bates
13830,Ky-Mani Marley|Spragga Benz|Paul Campbell|Louie Rankin|Wyclef Jean
13497,Nick Cannon|Zoe Saldana|Orlando Jones|Leonard Roberts|GQ
9026,Rupert Everett|Colin Firth|Reese Witherspoon|Judi Dench|Tom Wilkinson
21972,Shad Moss|Morris Chestnut|Jonathan Lipnicki|Brenda Song|Jesse Plemons
1956,Casey Affleck|Matt Damon
14980,Nancy Travis|Matt Keeslar|Kimberly J. Brown|David Dukes|Judith Ivey
16857,Emile Hirsch|Kieran Culkin|Jodie Foster|Vincent D'Onofrio|Jena Malone
17710,Spencer Klein|Francesca Smith|Jamil Walker Smith|Dan Castellaneta|Tress MacNeille
7342,Angela Bettis|Patricia Clarkson|Rena Sofer|Kandyse McClure|Emilie de Ravin
17187,Kevin Kline|Emile Hirsch|Embeth Davidtz|Rob Morrow|Edward Herrmann
13791,Kenneth Branagh|Robin Wright|Suzi Hofrichter|Lynn Redgrave|Jared Harris
10167,Steven Seagal|Morris Chestnut|Ja Rule|Nia Peeples|Tony Plana
9260,William H. Macy|Isaiah Washington|Sam Rockwell|Michael Jeter|Luis GuzmÃ¡n
3472,Chiwetel Ejiofor|Audrey Tautou|Sergi LÃ³pez|Benedict Wong|Sophie Okonedo
47354,Jim Belushi|Gary Basaraba|Jody Racicot|Christopher Shyer|Barbara Tyson
9045,Ulrich Tukur|Mathieu Kassovitz|Ulrich MÃ¼he|Michel Duchaussoy|Marcel IureÈ™
26189,Lindsay Lohan|Bug Hall|Ian Gomez|Brenda Song|Charles Shaughnessy
13440,Mark Wahlberg|Thandie Newton|Tim Robbins|Christine Boisson|Lisa Gay Hamilton
11857,Colin Hanks|Jack Black|Schuyler Fisk|Bret Harrison|Kyle Howard
14923,David Cross|Bob Odenkirk|Bruce Taylor|Leon Lamar|India Cosper
13950,Ice Cube|Mike Epps|Tommy Flanagan|Carmen Chaplin|Eva Mendes
13437,Sylvester Stallone|Madeleine Stowe|Anthony Quinn|Raoul Bova|Harry Van Gorkum
9544,Stephen Dorff|Natascha McElhone|Stephen Rea|Udo Kier|Amelia Curtis
21518,Kevin Zegers|Caitlin Wachs|Molly Hagan
25853,Jeremy Renner|Bruce Davison|Artel Great|Kate Williamson
14317,Lacey Chabert|Tom Kane|Cree Summer|Tim Curry|Lynn Redgrave
14112,Greg Kinnear|Willem Dafoe|Rita Wilson|Maria Bello|Ron Leibman
59387,Catherine Cavadini|Tara Strong|E.G. Daily|Tom Kane|Tom Kenny
13163,Jerry O'Connell|Bridgette Wilson|Ryan Reynolds|Alyssa Milano|Bill Bellamy
9707,Bruce Campbell|Ossie Davis|Ella Joyce|Heidi Marnhout|Bob Ivy
30072,Gwyneth Paltrow|Aaron Eckhart|Jeremy Northam|Jennifer Ehle|Lena Headey
39227,Mary-Kate Olsen|Ashley Olsen|Leslie Danon|Julian Stone|Michelangelo Tommaso
21868,Pierce Brosnan|Sophie Vavasseur|Aidan Quinn|Julianna Margulies|Stephen Rea
35696,"Miguel A. NÃºÃ±ez, Jr.|Vivica A. Fox|Kevin Pollak|Tommy Davidson"
15186,David Duchovny|Nicky Katt|Catherine Keener|Mary McCormack|David Hyde Pierce
16261,Ali Landry|James Roday|Desmond Askew|Eugene Levy|Todd Robert Anderson
17043,Steve Irwin|Terri Irwin|Magda Szubanski|David Wenham|Lachy Hulme
9275,Robin Williams|Catherine Keener|Edward Norton|Danny DeVito|Jon Stewart
2185,Tim Allen|Rene Russo|Patrick Warburton|Ben Foster|Zooey Deschanel
10726,Mila Kunis|William Shatner|Geraint Wyn Davies|Robin Dunne|Lindy Booth
11891,Hui Lou Chen|Tad Horino|Liu Chia-Yung|Steve Oedekerk|Jennifer Tung
20656,Rani Mukerji|Vivek Oberoi|Tanuja|Satish Shah|Sharat Saxena
18808,Jake Gyllenhaal|Selma Blair|Jared Leto|John C. McGinley
20616,Jesse Bradford|Erika Christensen|Shiri Appleby|Kate Burton|Jason Ritter
44266,Larisa Oleynik|Shiri Appleby|Peter Coyote|Patricia Kalember|Amy Madigan
23132,Jang Dong-gun|Toru Nakamura|Seo Jin-ho|Shin Goo|Ahn Gil-kang
12277,Eddie Griffin|Chris Kattan|Denise Richards|Aunjanue Ellis|Chi McBride
29229,Kirk Cameron|Brad Johnson|Clarence Gilyard Jr.|Janaya Stephens|Gordon Currie
12590,Matthew Davis|Bruce Greenwood|Olivia Williams|Zach Galifianakis|Scott Foley
34081,Michael Reilly Burke|Boti Bliss|Tracey Walter|Deborah Offner|Tom Savini
12577,Stephen Dorff|Natasha Henstridge|Bruce Payne|Steven Berkoff
14290,Parry Shen|Jason Tobin|Sung Kang|Karin Anna Cheung|Roger Fan
21189,Terry Gilliam|Tony Grisoni|Philip A. Patterson|RenÃ© Cleitman|Nicola Pecorini
18602,Samantha Morton|Kathleen McDermott|Linda McGuire|James Wilson|Dolly Wells
54005,Mary-Kate Olsen|Ashley Olsen|Billy Aaron Brown|Heather Lindell|Jeff D'Agostino
11458,Al Pacino|Kim Basinger|Ryan O'Neal|TÃ©a Leoni|Jonathan Walker
13560,John Cusack|Noah Taylor|Leelee Sobieski|Molly Parker|Kevin McKidd
8439,Yvonne Bezerra de Mello|Sandro do Nascimento|Rodrigo Pimentel|Luiz Eduardo Soares
35172,Olivier Gourmet|Morgan Marinne|Isabella Soupart|Nassim HassaÃ¯ni
44351,Scott Coffey|Rebekah Del Rio|Laura Harring|Naomi Watts
13768,Alexis Bledel|William Hurt|Sissy Spacek|Jonathan Jackson|Scott Bairstow
13441,Campbell Scott|Jesse Eisenberg|Isabella Rossellini|Elizabeth Berkley|Jennifer Beals
54580,Javier Bardem|Luis Tosar|Nieve de Medina|Enrique VillÃ©n|Celso Bugallo
16876,Tom Cavanagh|Ben Foster|Randy Harrison|Janel Moloney|Jane McGregor
10605,Jon Bon Jovi|CristiÃ¡n de la Fuente|Diego Luna|Natasha Gregson Wagner|Antonio MuÃ±iz
37270,Luke Wilson|Denise Richards|Jay Lacopo|Meredith Salenger|Ben Affleck
12770,Jason Lee|Tom Green|Leslie Mann|Dennis Farina|John C. McGinley
18419,Samuel Le Bihan|GÃ©rard Lanvin|LorÃ nt Deutsch|GÃ©rard Darmon|Ticky Holgado
10918,Brenda Blethyn|Alfred Molina|Christopher Walken|Naomi Watts|Robert Pugh
51452,Martin Bergmann|Ann Bernays|Edward Bernays|Anna Freud|Sigmund Freud
13908,Dana Carvey|Brent Spiner|Jennifer Esposito|Harold Gould|James Brolin
1376,Martin Compston|Annmarie Fulton|William Ruane|Michelle Abercromby|Michelle Coulter
13201,Stephen Dorff|Fairuza Balk|Brad Renfro|Norman Reedus|Max Perlich
22537,Francesco Pezzulli|Maria Letizia Scifoni|Fabio Boccanera
25675,Yosuke Kubozuka|Sam Lee|Nakamura ShidÅ II|Naoto Takenaka|Mari Natsuki
24232,Tracy Grandstaff|Wendy Hoopes
15173,Phil Vischer|Mike Nawrocki|Tim Hodge|Lisa Vischer|Daniel Anderson
38157,Michael Trucco|Tara Spencer-Nairn|Jason Thompson|John Novak|John Benjamin Martin
35907,Sanjay Dutt|Amitabh Bachchan|Sunil Shetty|Mahesh Manjrekar|Lucky Ali
14348,Jason Mewes|Scott Mosier|Kevin Smith
30586,Tupac Shakur|Nick Broomfield|The Notorious B.I.G.|Russell Poole
29047,Robert Evans|Eddie Albert|Francis Ford Coppola|Catherine Deneuve
680,John Travolta|Samuel L. Jackson|Uma Thurman|Bruce Willis|Ving Rhames
278,Tim Robbins|Morgan Freeman|Bob Gunton|William Sadler|Clancy Brown
13,Tom Hanks|Robin Wright|Gary Sinise|Mykelti Williamson|Sally Field
8587,Jonathan Taylor Thomas|Matthew Broderick|James Earl Jones|Jeremy Irons|Moira Kelly
1637,Keanu Reeves|Sandra Bullock|Dennis Hopper|Jeff Daniels|Joe Morton
8467,Jim Carrey|Jeff Daniels|Lauren Holly|Mike Starr|Karen Duffy
36593,Leslie Nielsen|Priscilla Presley|George Kennedy|O.J. Simpson|Fred Ward
628,Brad Pitt|Tom Cruise|Kirsten Dunst|Antonio Banderas|Christian Slater
15969,Scott Weinger|Linda Larkin|Jonathan Freeman|Gilbert Gottfried|Dan Castellaneta
36955,Arnold Schwarzenegger|Jamie Lee Curtis|Tom Arnold|Bill Paxton|Tia Carrere
854,Jim Carrey|Cameron Diaz|Nancy Fish|Tim Bagley|Johnny Williams
9359,Mel Gibson|Jodie Foster|James Garner|Graham Greene|Alfred Molina
2164,Kurt Russell|James Spader|Jaye Davidson|Viveca Lindfors|Alexis Cruz
9331,Harrison Ford|Willem Dafoe|Anne Archer|Joaquim de Almeida|Henry Czerny
241,Woody Harrelson|Juliette Lewis|Robert Downey Jr.|Tommy Lee Jones|Tom Sizemore
2292,Brian O'Halloran|Jeff Anderson|Jason Mewes|Kevin Smith|Lisa Spoonhauer
306,Eddie Murphy|Judge Reinhold|HÃ©ctor Elizondo|Gilbert R. Hill|Timothy Carhart
11395,Tim Allen|Judge Reinhold|Wendy Crewson|David Krumholtz|Peter Boyle
4476,Brad Pitt|Anthony Hopkins|Aidan Quinn|Julia Ormond|Henry Thomas
178,Jeff Bridges|Tommy Lee Jones|Suzy Amis|Lloyd Bridges|Forest Whitaker
712,Hugh Grant|Andie MacDowell|James Fleet|Simon Callow|John Hannah
13519,Gary Sinise|Molly Ringwald|Jamey Sheridan|Ruby Dee|Miguel Ferrer
11164,Emilio Estevez|Kathryn Erbe|Michael Tucker|Jan Rubes|Carsten Norgaard
10731,Susan Sarandon|Tommy Lee Jones|Mary-Louise Parker|Anthony LaPaglia|Bradley Whitford
9495,Brandon Lee|Rochelle Davis|Ernie Hudson|Michael Wincott|Bai Ling
11011,Macaulay Culkin|John Larroquette|Edward Herrmann|Christine Ebersole|Michael Maccarone
888,John Goodman|Elizabeth Perkins|Rick Moranis|Rosie O'Donnell|Kyle MacLachlan
10510,Richard Attenborough|Elizabeth Perkins|Dylan McDermott|J. T. Walsh|James Remar
193,Patrick Stewart|Jonathan Frakes|Brent Spiner|LeVar Burton|Michael Dorn
3049,Jim Carrey|Sean Young|Courteney Cox|Tone Loc|Dan Marino
10660,Nicolas Cage|Bridget Fonda|Rosie Perez|Wendell Pierce|Isaac Hayes
11546,George Gaynes|G. W. Bailey|Leslie Easterbrook|Michael Winslow|David Graf
8984,Michael Douglas|Demi Moore|Donald Sutherland|Dylan Baker|Jacqueline Kim
6280,Arnold Schwarzenegger|Danny DeVito|Emma Thompson|Frank Langella|Pamela Reed
11596,Heather Langenkamp|Robert Englund|Miko Hughes|Wes Craven|David Newsom
8850,Alec Baldwin|John Lone|Penelope Ann Miller|Peter Boyle|Ian McKellen
1024,Melanie Lynskey|Kate Winslet|Sarah Peirse|Simon O'Connor|Diana Kent
22586,Michelle Nicastro|Howard McGillin|Jack Palance|John Cleese|Steven Wright
15139,Macaulay Culkin|Christopher Lloyd|Patrick Stewart|Whoopi Goldberg|Canan J. Howell
11231,Pat Morita|Hilary Swank|Michael Ironside|Constance Towers|Chris Conrad
13595,Brendan Fraser|Steve Buscemi|Adam Sandler|Chris Farley|Judd Nelson
15997,Scott McAfee|Candace Hutson|Heather Hogan|Jeff Bennett|Rob Paulsen
2124,Bruce Willis|Jane March|RubÃ©n Blades|Lesley Ann Warren|Scott Bakula
522,Johnny Depp|Martin Landau|Sarah Jessica Parker|Patricia Arquette|Jeffrey Jones
8831,Jean-Claude Van Damme|Mia Sara|Ron Silver|Bruce McGill|Gloria Reuben
12160,Kevin Costner|Dennis Quaid|Gene Hackman|David Andrews|Linden Ashby
9058,Marisa Tomei|Robert Downey Jr.|Bonnie Hunt|Joaquim de Almeida|Fisher Stevens
10531,Sigourney Weaver|Ben Kingsley|Stuart Wilson|Krystia Mova|Jonathan Vega
2759,Terence Stamp|Hugo Weaving|Guy Pearce|Bill Hunter|Sarah Chadwick
11450,John Turturro|Rob Morrow|Ralph Fiennes|Paul Scofield|David Paymer
9057,Charlie Sheen|Nastassja Kinski|James Gandolfini|Christopher McDonald|Brooke Langton
9905,Kerry Fox|Christopher Eccleston|Ewan McGregor|Ken Stott|Keith Allen
236,Toni Collette|Bill Hunter|Rachel Griffiths|Sophie Lee|Roz Hammond
11667,Jean-Claude Van Damme|RaÃºl JuliÃ¡|Ming-Na Wen|Damian Chapa|Kylie Minogue
2636,Sylvester Stallone|Sharon Stone|James Woods|Rod Steiger|Eric Roberts
18674,Jet Li|Christy Chung|Kent Cheng|Collin Chou|Joey Leung Wing-Chung
28032,Jodi Benson|Gino Conforti|Barbara Cook|Gary Imhoff|Charo
8011,Christopher Lambert|Mario Van Peebles|Deborah Kara Unger|Mako|Martin Neufeld
9624,Steven Seagal|Michael Caine|Joan Chen|John C. McGinley|R. Lee Ermey
24405,Tom Berenger|William McNamara|Erika Eleniak|Crispin Glover|Matthew Glave
22059,Alex Hyde-White|Jay Underwood|Rebecca Staab|Michael Bailey Smith|Joseph Culp
14522,Sean Bean|David Thewlis|Jim Carter|Peter Davison|Alun Armstrong
41579,Macaulay Culkin|Ted Danson|Glenne Headly|Saul Rubinek|Seth Smith
3036,Robert De Niro|Kenneth Branagh|Tom Hulce|Helena Bonham Carter|Aidan Quinn
11858,Danny DeVito|Mark Wahlberg|Gregory Hines|James Remar|Ed Begley Jr.
26352,Keenen Ivory Wayans|Charles S. Dutton|Jada Pinkett Smith|Salli Richardson-Whitfield|Andrew Divoff
27793,Jason James Richter|Melody Kay|Kevin McNulty|Tracey Ellis|Jack Black
3586,Marcello Mastroianni|Sophia Loren|Jean-Pierre Cassel|Chiara Mastroianni|Kim Basinger
10694,Charlie Sheen|Kristy Swanson|Henry Rollins|Rocky Carroll|Ray Wise
11934,Tim Robbins|Jennifer Jason Leigh|Paul Newman|Charles Durning|John Mahoney
2788,Winona Ryder|Ethan Hawke|Ben Stiller|Janeane Garofalo|Steve Zahn
527,Rena Owen|Temuera Morrison|Mamaengaroa Kerr-Bell|Julian Arahanga|Taungaroa Emile
10714,Jason Scott Lee|Cary Elwes|Lena Headey|Sam Neill|John Cleese
11382,John Cusack|Dianne Wiest|Jennifer Tilly|Chazz Palminteri|Mary-Louise Parker
35614,Dom DeLuise|Phillip Glasser|Tawny Sunshine Glover|Cloris Leachman|Hayley Mills
6472,Nicolas Cage|Shirley MacLaine|Austin Pendleton|Edward Albert|James Rebhorn
9587,Winona Ryder|Gabriel Byrne|Trini Alvarado|Samantha Mathis|Kirsten Dunst
24795,Danny Glover|Brenda Fricker|Joseph Gordon-Levitt|Christopher Lloyd|Tony Danza
2087,Alec Baldwin|Kim Basinger|Michael Madsen|James Woods|David Morse
23333,Jennifer Jason Leigh|Campbell Scott|Matthew Broderick|Gwyneth Paltrow|Jennifer Beals
10395,Jack Nicholson|Christopher Plummer|James Spader|Michelle Pfeiffer|Kate Nelligan
30157,Isabelle Huppert|Martin Donovan|Elina LÃ¶wensohn|Damian Young|Chuck Montgomery
11318,Nigel Hawthorne|Helen Mirren|Ian Holm|Rupert Graves|Amanda Donohoe
19092,Duane Martin|Tupac Shakur|Bernie Mac|Marlon Wayans|Leon Robinson
4954,Wesley Snipes|Gary Busey|Yancy Butler|Michael Jeter|Corin Nemec
20156,Bruce Greenwood|Mia Kirshner|Elias Koteas|Don McKellar|Sarah Polley
20726,Rick Moranis|Ed O'Neill|Devon Sawa|Shawna Waldron|Todd Bosley
24070,Steve Martin|Madeline Kahn|Robert Klein|Anthony LaPaglia|Juliette Lewis
26203,Madeleine Stowe|Aidan Quinn|James Remar|Peter Friedman|Bruce A. Young
11777,Tim Robbins|Meg Ryan|Walter Matthau|Lou Jacobi|Stephen Fry
48787,Marina Sudina|Fay Ripley|Evan Richards|Oleg Jankowski|Igor Volkov
10447,Ray Liotta|Lance Henriksen|Stuart Wilson|Kevin Dillon|Kevin J. O'Connor
8986,Melanie Griffith|Ed Harris|Michael Patrick Carter|Malcolm McDowell|Anne Heche
1945,Jodie Foster|Liam Neeson|Natasha Richardson|Richard Libertini|Robin Mullins
16139,A. Michael Baldwin|Reggie Bannister|Bill Thornbury|Gloria Lynne Henry|Kevin Connors
12778,Michael J. Fox|Kirk Douglas|Nancy Travis|Olivia d'Abo|Phil Hartman
13962,Brian Bonsall|Karen Duffy|James Rebhorn|Jayne Atkinson|Michael Faustino
14275,William Gates|Arthur Agee|Steve James
10464,Whoopi Goldberg|Ray Liotta|Tina Majorino|Joan Cusack|Larry Miller
12475,Pauly Shore|Andy Dick|Lori Petty|David Alan Grier|Esai Morales
2436,Robert Patrick|Mark Dacascos|Scott Wolf|Kristina Wagner|Julia Nickson
12280,Michael Keaton|Robert Duvall|Glenn Close|Marisa Tomei|Randy Quaid
13815,Sean Nelson|Giancarlo Esposito|Samuel L. Jackson|N'Bushe Wright|Ron Brice
22826,Roberto Benigni|Nicoletta Braschi|Michel Blanc|Dominique Lavanant|Jean-Claude Brialy
10467,Anthony Hopkins|Bridget Fonda|Matthew Broderick|John Cusack|Dana Carvey
19176,Woody Harrelson|Kiefer Sutherland|Dylan McDermott|Ernie Hudson|Marg Helgenberger
29918,Tom Guiry|Helen Slater|Jon Tenney|Brittany Boyd|Frederic Forrest
19155,Katrin Cartlidge|Rade Serbedzija|GrÃ©goire Colin|Labina Mitevska|Phyllida Law
10872,Denis Leary|Judy Davis|Kevin Spacey|Glynis Johns|Robert J. Steinmiller Jr.
11067,Charlie Sheen|Tom Berenger|Corbin Bernsen|Dennis Haysbert|James Gammon
1702,Ely Pouget|Brad Dourif|William Hootkins|John Sharian|Martin McDougall
10486,GÃ©rard Depardieu|Katherine Heigl|Dalton James|Lauren Hutton|Faith Prince
31586,Elijah Wood|Jason Alexander|Julia Louis-Dreyfus|Jon Lovitz|Bruce Willis
20306,Kevin Spacey|Frank Whaley|Michelle Forbes|Benicio del Toro|T.E. Russell
46094,Kevin Bacon|Charles Gitonga Maina|Yolanda Vazquez|Mabutho 'Kid' Sithole|Sean McCann
15097,Sam Karmann|Alain Chabat|Jean-Christophe Bouvet|Chantal Lauby|Dominique Farrugia
18395,Dana Delany|Paul Mercurio|Rosie O'Donnell|Dan Aykroyd|HÃ©ctor Elizondo
11593,Paul Newman|Bruce Willis|Melanie Griffith|Jessica Tandy|Dylan Walsh
23719,Nicolas Cage|Jon Lovitz|Dana Carvey|MÃ¤dchen Amick|Florence Stanley
17809,Jet Li|Shinobu Nakayama|Chin Siu-Ho|Paul Chun Pui|Yasuaki Kurata
19819,Nick Nolte|Shaquille O'Neal|Mary McDonnell|J. T. Walsh|Ed O'Neill
26682,David Arquette|Salma Hayek|John Hawkes|Jason Wiles|William Sadler
11310,Billy Crystal|Daniel Stern|Jon Lovitz|Jack Palance|Patricia Wettig
34746,Charles Bronson|Lesley-Anne Down|Michael Parks|Chuck Shamata|Robert Joy
22317,Paul Hogan|Beverly D'Angelo|Cuba Gooding Jr.|Pat Hingle|Richard Riehle
13701,Gary Oldman|Jeroen KrabbÃ©|Isabella Rossellini|Johanna ter Steege|Marco Hofschneider
1909,Johnny Depp|Marlon Brando|Faye Dunaway|GÃ©raldine Pailhas|Bob Dishy
11853,Madeleine Stowe|Mary Stuart Masterson|Andie MacDowell|Drew Barrymore|James Russo
10879,Nick Nolte|Saul Rubinek|James Rebhorn|Julia Roberts|Robert Loggia
22137,Udo Kier|Ernst-Hugo JÃ¤regÃ¥rd|Laura Christensen|Baard Owe|Kirsten Rolffes
10897,Travis Tedford|Kevin Jamal Woods|Jordan Warkol|Zachary Mabry|Ross Bagley
50346,Sasha Mitchell|Nicholas Guest|Michele Krasnoo|Brad Thornton|Deborah Mansy
18009,Warwick Davis|Charlie Heath|Shevonne Durkin|Sandy Baron|Clint Howard
17600,Jeremy Davies|Benjamin Hendrickson|Alberta Watson|Carla Gallo|Matthew Puckett
29444,Stephen Dorff|Reese Witherspoon|Jake Busey|Joey Lauren Adams|Pamela Gidley
11212,Joe Mantegna|Lara Flynn Boyle|Joe Pantoliano|Brian Haley|Cynthia Nixon
16780,RenÃ©e Zellweger|Matthew McConaughey|Robert Jacks|Tonie Perensky|Joe Stevens
11317,Dan Aykroyd|Jamie Lee Curtis|Anna Chlumsky|Austin O'Brien|Richard Masur
17585,Ice-T|Rutger Hauer|Charles S. Dutton|Gary Busey|John C. McGinley
17745,Jonathan Jackson|Christopher Lloyd|Melody Kay|Andrew Keegan|Marnette Patterson
8987,Meryl Streep|David Strathairn|Joseph Mazzello|Kevin Bacon|John C. Reilly
46717,Richard Gere|Sharon Stone|Lolita Davidovich|Martin Landau|Jennifer Morrison
47504,Edward Furlong|Tim Roth|Moira Kelly|Vanessa Redgrave|Paul Guilfoyle
26261,Chevy Chase|Jack Palance|Dianne Wiest|Robert Davi|David Barry Gray
11248,Rutger Hauer|Miranda Richardson|Peter Vaughan|Michael Kitchen|Jean Marsh
11592,Kathleen Turner|Sam Waterston|Ricki Lake|Matthew Lillard|Mink Stole
16297,Joe Pesci|Brendan Fraser|Moira Kelly|Patrick Dempsey|Josh Hamilton
18885,Victor Wong|Max Elliott Slade|Sean Fox|J. Evan Bonifant|Caroline Junko King
10635,Josh Charles|Stephen Baldwin|Lara Flynn Boyle|Alexis Arquette|Martha Gehman
25284,Linda Fiorentino|Bill Pullman|Peter Berg|J. T. Walsh|Bill Nunn
24767,Mackenzie Astin|Kevin Spacey|Brian Cox|David Ogden Stiers|George Gerdes
21352,Tina Majorino|Keith Carradine|Chelsea Field|Keith Szarabajka|Joshua Jackson
41582,Thora Birch|Harvey Keitel|Mimi Rogers|Christopher McDonald|Robert Miranda
43535,Steve Martin|Gabriel Byrne|Laura Linney|Catherine O'Hara|Stephen Baldwin
19855,Elijah Wood|Kevin Costner|Mare Winningham|Lexi Randall|LaToya Chisholm
18069,Luke Perry|Stephen Baldwin|Cynthia Geary|James Rebhorn|Carrie Snodgress
20678,Damon Wayans|David Alan Grier|Robin Givens|Christopher Lawford|Jason Alexander
35233,Brendan Fraser|Albert Brooks|Dianne Wiest|Anne Twomey|Lane Smith
25557,Donald Sutherland|Eric Thal|Julie Warner|Keith David|Will Patton
39466,Megumi Odaka|Jun Hashizume|Zenkichi Yoneyama|Akira Emoto|Towako Yoshikawa
56149,Owen Wilson|Luke Wilson|Robert Musgrave|Elissa Sommerfield|Isiah Ellis
34152,Alfre Woodard|Delroy Lindo|David Patrick Kelly|Zelda Harris|Carlton Williams
12635,Stephen Dorff|Ian Hart|Gary Bakewell|Chris O'Neill|Paul Duckworth
26564,Robert Crumb|Aline Kominsky|Charles Crumb|Maxon Crumb|Robert Hughes
10448,Jason Scott Lee|Esai Morales|Sandrine Holt|Eru Potaka-Dewes|Emilio Tuki Hito
37404,Kevin Sorbo|Anthony Quinn|Roma Downey|Michael Hurst|Lucy Lawless
11795,David Hayter|Kathy Christopherson|Bruno Giannotta|Stuart Weiss|Billi Lee
18837,Takumi Yamazaki|UnshÅ Ishizuka|Rica Fukami|Mako HyÅdÅ|Kenji Utsumi
35977,Andrew Robinson|Ami Dolenz|Soleil Moon Frye|J. Trevor Edmond|Hill Harper
48232,Peter Paul|David Paul|Christian Cousins|Joseph Cousins|Rena Sofer
38940,Dolph Lundgren|Charlotte Lewis|BD Wong|Tim Guinee|Catherine Bell
10450,Ezio Greggio|Dom DeLuise|Billy Zane|Joanna Pacula|Charlene Tilton
41387,Stephen Chow|Anita Yuen|Law Kar-Ying|Pauline Chan Bo-Lin|Joe Cheng Cho
11010,Philippe Noiret|Massimo Troisi|Maria Grazia Cucinotta|Renato Scarpa|Linda Moretti
14237,Edward Furlong|Frank Langella|T. Ryder Smith|Amy Hargreaves|Victor Ertmanis
14425,Jeremy Piven|Chris Young|Megan Ward|Jon Favreau|David Spade
75834,Kevin Sorbo|Anthony Quinn|Tawny Kitaen|Marley Shelton|Cliff Curtis
36614,Jack Thompson|John Polson|Deborah Kennedy|Joss Moroney|Mitch Mathews
25645,Michelle Yeoh|Donnie Yen|Waise Lee|Kingdom Yuen|Catherine Hung Yan
75826,Kevin Sorbo|Anthony Quinn|Renee O'Connor
10449,Andy GarcÃ­a|Meg Ryan|Ellen Burstyn|Tina Majorino|Philip Seymour Hoffman
75822,Kevin Sorbo|Anthony Quinn|Tawny Kitaen
30114,Joe Bays|Abraham Benrubi|Jill Boyd|John Candy|Douglas Carlson
70811,Kevin Sorbo|Anthony Quinn|Tawny Kitaen|Michael Hurst|Anthony Ray Parker
24428,Robert Downey Jr.|Chris Evans|Mark Ruffalo|Chris Hemsworth|Scarlett Johansson
52520,Kate Beckinsale|Stephen Rea|Michael Ealy|Theo James|India Eisley
49026,Christian Bale|Michael Caine|Gary Oldman|Anne Hathaway|Tom Hardy
68718,Jamie Foxx|Christoph Waltz|Leonardo DiCaprio|Kerry Washington|Samuel L. Jackson
37724,Daniel Craig|Judi Dench|Javier Bardem|Ralph Fiennes|Naomie Harris
49040,Jeremy Renner|Rachel Weisz|Edward Norton|Scott Glenn|Stacy Keach
49051,Ian McKellen|Martin Freeman|Richard Armitage|Andy Serkis|Cate Blanchett
70981,Noomi Rapace|Michael Fassbender|Charlize Theron|Idris Elba|Guy Pearce
82693,Bradley Cooper|Jennifer Lawrence|Robert De Niro|Jacki Weaver|Chris Tucker
1930,Andrew Garfield|Emma Stone|Rhys Ifans|Denis Leary|Martin Sheen
62177,Kelly Macdonald|Julie Walters|Billy Connolly|Emma Thompson|Kevin McKidd
58595,Kristen Stewart|Charlize Theron|Chris Hemsworth|Sam Claflin|Ian McShane
64688,Channing Tatum|Jonah Hill|Brie Larson|Dave Franco|Ellie Kemper
87827,Suraj Sharma|Irrfan Khan|Ayush Tandon|Gautam Belur|Adil Hussain
57800,John Leguizamo|Ray Romano|Chris Wedge|Denis Leary|Seann William Scott
72105,Mark Wahlberg|Mila Kunis|Seth MacFarlane|Joel McHale|Giovanni Ribisi
75780,Tom Cruise|Rosamund Pike|Richard Jenkins|David Oyelowo|Werner Herzog
80278,Naomi Watts|Ewan McGregor|Tom Holland|Samuel Joslin|Oaklee Pendergast
82690,John C. Reilly|Sarah Silverman|Jane Lynch|Jack McBrayer|Jamie Elman
114150,Anna Kendrick|Skylar Astin|Brittany Snow|Anna Camp|Rebel Wilson
41154,Will Smith|Tommy Lee Jones|Josh Brolin|Michael Stuhlbarg|Emma Thompson
70160,Jennifer Lawrence|Josh Hutcherson|Liam Hemsworth|Woody Harrelson|Elizabeth Banks
64635,Colin Farrell|Kate Beckinsale|Jessica Biel|Bryan Cranston|Bill Nighy
83542,Tom Hanks|Halle Berry|Jim Broadbent|Hugo Weaving|Jim Sturgess
76163,Sylvester Stallone|Jason Statham|Dolph Lundgren|Bruce Willis|Arnold Schwarzenegger
82675,Liam Neeson|Maggie Grace|Famke Janssen|Rade Serbedzija|Luke Grimes
62213,Johnny Depp|Michelle Pfeiffer|Helena Bonham Carter|Jackie Earle Haley|Jonny Lee Miller
84892,Logan Lerman|Emma Watson|Ezra Miller|Paul Rudd|Nina Dobrev
68734,Ben Affleck|Bryan Cranston|Alan Arkin|John Goodman|Victor Garber
71552,Jason Biggs|Alyson Hannigan|Seann William Scott|Chris Klein|Thomas Ian Nicholas
77930,Channing Tatum|Matthew McConaughey|Olivia Munn|Cody Horn|Alex Pettyfer
22970,Kristen Connolly|Chris Hemsworth|Anna Hutchison|Fran Kranz|Jesse Williams
