id,original_title,release_date,release_year,runtime,vote_average
360341,Keith Richards: Under the Influence,2015-09-18,2015,82,6.4
329556,Landmine Goes Click,2015-03-03,2015,110,5.7
241927,Hellions,2015-09-25,2015,80,3.5
347751,13 Cameras,2015-08-30,2015,87,6.2
287692,Bastard,2015-10-16,2015,82,6.2
321668,Strange Blood,2015-04-01,2015,84,4.1
315024,Jurassic City,2015-01-09,2015,88,5.7
323674,6 Years,2015-08-18,2015,84,5.5
345944,I Am Chris Farley,2015-07-27,2015,96,7.0
300686,Chloe and Theo,2015-04-15,2015,81,6.7
324253,All Things Must Pass,2015-10-16,2015,94,7.0
395560,Capsule,2015-12-23,2015,91,5.3
312827,The Nightmare,2015-06-05,2015,90,5.7
308084,Tangerine,2015-07-10,2015,87,7.0
268725,Nightlight,2015-03-27,2015,85,3.9
308361,"Stockholm, Pennsylvania",2015-01-22,2015,99,4.9
327029,Power/Rangers,2015-02-24,2015,14,7.4
249916,Appropriate Behavior,2015-03-14,2015,90,5.8
331161,See You In Valhalla,2015-04-24,2015,82,5.6
339065,The True Cost,2015-05-29,2015,92,7.6
244563,"Kumiko, the Treasure Hunter",2015-02-20,2015,105,6.2
360605,Invisible Sister,2015-10-09,2015,77,6.5
315855,The Forbidden Room,2015-10-07,2015,128,5.7
319152,Finders Keepers,2015-06-22,2015,82,5.7
369058,Merry Kissmas,2015-12-05,2015,90,7.6
347762,Most Likely to Die,2015-08-30,2015,81,4.2
325113,A Girl Like Her,2015-03-27,2015,91,7.3
336167,Private Number,2015-05-01,2015,95,3.5
320996,Iliza Shlesinger: Freezing Hot,2015-01-23,2015,71,6.6
312797,The Barber,2015-03-27,2015,95,5.8
312804,James White,2015-01-23,2015,85,5.2
339751,Hitchcock/Truffaut,2015-09-04,2015,79,7.2
333350,A Faster Horse,2015-10-08,2015,90,8.0
351043,Amnesiac,2015-08-14,2015,90,4.1
224972,The Mask You Live In,2015-01-01,2015,88,8.9
295595,Soaked in Bleach,2015-06-09,2015,100,7.2
371758,And Then There Were None,2015-12-26,2015,168,7.7
317981,Bloodsucking Bastards,2015-09-04,2015,84,5.5
309889,The Culling,2015-03-15,2015,81,3.2
333103,Comedy Central Roast of Justin Bieber,2015-03-30,2015,85,7.0
263105,Boy Meets Girl,2015-02-06,2015,95,7.4
319076,Listen to Me Marlon,2015-07-29,2015,103,7.0
309063,The Ouija Experiment 2: Theatre of Death,2015-01-13,2015,86,2.4
278247,Walt Before Mickey,2015-04-03,2015,120,6.2
355131,Sense8: Creating the World,2015-08-10,2015,25,7.5
332839,Big Sky,2015-08-14,2015,95,4.2
367215,The Fear of 13,2015-10-15,2015,96,8.2
261860,Dior and I,2015-03-27,2015,90,7.5
362434,Ominous,2015-10-10,2015,87,5.1
371759,Doctor Who: The Husbands of River Song,2015-12-25,2015,60,8.0
316761,Call Me Lucky,2015-08-07,2015,106,7.3
341077,Tiger House,2015-08-24,2015,80,5.3
321160,With This Ring,2015-01-24,2015,105,6.5
330037,Brothers,2015-08-14,2015,156,6.3
347944,Anguish,2015-07-21,2015,91,3.8
373977,Childhood's End,2015-12-14,2015,246,6.2
279972,Digging Up the Marrow,2015-02-20,2015,98,5.4
306952,Naomi and Ely's No Kiss List,2015-09-18,2015,89,6.0
339060,The Cokeville Miracle,2015-06-05,2015,94,5.1
362439,They Found Hell,2015-10-17,2015,90,4.6
355600,Junun,2015-10-09,2015,54,7.3
346170,The Chosen,2015-07-23,2015,88,5.2
308447,The Flintstones & WWE: Stone Age Smackdown,2015-03-17,2015,52,5.5
348035,Chris Tucker: Live,2015-07-10,2015,92,6.7
298032,VANish,2015-02-24,2015,79,4.0
371833,Harry Price: Ghost Hunter,2015-12-27,2015,90,5.3
295886,Brotherly Love,2015-04-24,2015,89,7.4
300654,Wildlike,2015-09-25,2015,104,6.5
365717,The Audition,2015-10-27,2015,16,6.1
321594,Louis C.K.: Live at The Comedy Store,2015-01-27,2015,65,7.7
307931,The Wolfpack,2015-06-12,2015,89,6.9
340247,The Challenger,2015-03-26,2015,95,5.3
326665,Aziz Ansari: Live at Madison Square Garden,2015-03-06,2015,58,7.1
332706,Bleeding Heart,2015-04-16,2015,80,4.8
333377,Requiem for the American Dream,2015-04-18,2015,73,7.8
275696,3 Nights in the Desert,2015-02-06,2015,90,3.8
326247,The House on Pine Street,2015-02-28,2015,111,3.8
333287,Slow Learners,2015-08-19,2015,96,6.0
318973,Welcome to Leith,2015-09-09,2015,85,6.7
273899,Stonewall,2015-09-18,2015,129,5.6
321039,The Phoenix Incident,2015-06-16,2015,81,5.9
345468,Contracted: Phase II,2015-07-05,2015,78,5.0
269033,Penis Boy,2015-10-16,2015,18,3.3
319091,The Hunting Ground,2015-02-27,2015,103,7.8
323435,One & Two,2015-08-01,2015,90,5.0
318225,Tig,2015-04-23,2015,95,7.2
363480,Christmas Incorporated,2015-11-15,2015,84,6.9
291290,Submerged,2015-11-27,2015,99,4.6
352552,Hurricane of Fun: The Making of Wet Hot,2015-07-31,2015,64,6.8
343981,Gascoigne,2015-06-08,2015,90,6.0
366929,One Soldier's Story: The Journey of American Sniper,2015-11-07,2015,30,5.6
341051,Deep Dark,2015-01-01,2015,0,4.6
319067,Best of Enemies,2015-07-31,2015,87,7.2
332177,Vendetta,2015-06-12,2015,90,5.9
254800,Breaking Through,2015-08-19,2015,84,5.7
291151,The Stranger,2015-06-12,2015,93,4.9
332479,Star Wars: TIE Fighter,2015-03-24,2015,7,7.6
299780,Dough,2015-04-14,2015,97,4.9
348296,The Bad Education Movie,2015-08-21,2015,90,5.2
357974,Student Bodies,2015-09-03,2015,92,6.0
347258,The Subjects,2015-10-08,2015,80,4.7
312793,Walking with the Dead,2015-03-20,2015,90,3.9
340361,Floride,2015-08-12,2015,110,6.3
306943,The Outskirts,2015-07-15,2015,95,4.0
324325,Twinsters,2015-07-17,2015,90,7.4
321640,The Jinx: The Life and Deaths of Robert Durst,2015-02-08,2015,240,8.4
309919,The Curse of Downers Grove,2015-08-21,2015,89,4.2
303867,World of Tomorrow,2015-03-31,2015,17,8.2
325365,Dawg Fight,2015-03-13,2015,109,6.4
330916,King Jack,2015-04-01,2015,81,6.8
273599,The Suicide Theory,2015-07-10,2015,98,6.5
333620,Stalked By My Neighbor,2015-03-21,2015,88,5.5
325843,The Outfield,2015-11-10,2015,0,6.6
253303,Buzzard,2015-03-06,2015,97,6.1
356846,The Gamechangers,2015-09-15,2015,90,7.0
331501,Residue,2015-03-20,2015,102,4.5
361043,All Hallows' Eve 2,2015-10-06,2015,90,5.0
329289,Always Watching: A Marble Hornets Story,2015-04-07,2015,91,4.2
334682,A Ballerina's Tale,2015-10-14,2015,85,6.0
356335,Man vs. Snake,2015-09-27,2015,93,6.8
339928,Once I Was a Beehive,2015-08-14,2015,119,6.5
367735,John Mulaney: The Comeback Kid,2015-11-13,2015,62,6.7
266764,Meet the Patels,2015-09-11,2015,88,6.7
328346,I Hate Christian Laettner,2015-03-15,2015,90,6.7
333346,The Emperor's New Clothes,2015-04-24,2015,107,6.1
157336,Interstellar,2014-11-05,2014,169,8.0
118340,Guardians of the Galaxy,2014-07-30,2014,121,7.9
100402,Captain America: The Winter Soldier,2014-03-20,2014,136,7.6
245891,John Wick,2014-10-22,2014,101,7.0
131631,The Hunger Games: Mockingjay - Part 1,2014-11-18,2014,123,6.6
122917,The Hobbit: The Battle of the Five Armies,2014-12-10,2014,144,7.1
177572,Big Hero 6,2014-10-24,2014,102,7.8
205596,The Imitation Game,2014-11-14,2014,113,8.0
198663,The Maze Runner,2014-09-10,2014,113,7.0
194662,Birdman,2014-10-17,2014,119,7.3
210577,Gone Girl,2014-10-01,2014,145,7.9
228150,Fury,2014-10-15,2014,135,7.4
181533,Night at the Museum: Secret of the Tomb,2014-12-17,2014,97,6.1
157350,Divergent,2014-03-14,2014,139,6.9
127585,X-Men: Days of Future Past,2014-05-15,2014,131,7.6
240832,Lucy,2014-07-14,2014,89,6.3
98566,Teenage Mutant Ninja Turtles,2014-08-07,2014,101,5.8
225886,Sex Tape,2014-07-17,2014,97,5.3
242582,Nightcrawler,2014-10-23,2014,117,7.6
91314,Transformers: Age of Extinction,2014-06-25,2014,165,5.9
120467,The Grand Budapest Hotel,2014-02-26,2014,99,7.9
244786,Whiplash,2014-10-10,2014,105,8.2
119450,Dawn of the Planet of the Apes,2014-06-26,2014,130,7.4
156022,The Equalizer,2014-09-24,2014,132,7.2
227159,Horrible Bosses 2,2014-11-26,2014,108,6.1
102382,The Amazing Spider-Man 2,2014-04-16,2014,142,6.6
137113,Edge of Tomorrow,2014-05-27,2014,113,7.7
228967,The Interview,2014-12-25,2014,112,6.1
190859,American Sniper,2014-12-11,2014,134,7.5
147441,Exodus: Gods and Kings,2014-12-03,2014,153,5.6
124905,Godzilla,2014-05-14,2014,123,6.2
102651,Maleficent,2014-05-28,2014,97,7.0
254904,The November Man,2014-08-27,2014,108,6.0
242512,Ouija,2014-10-24,2014,89,4.9
82702,How to Train Your Dragon 2,2014-06-12,2014,102,7.7
270303,It Follows,2014-08-27,2014,100,6.6
138103,The Expendables 3,2014-08-04,2014,127,6.2
137106,The Lego Movie,2014-02-06,2014,100,7.5
72784,The Loft,2014-10-14,2014,108,6.4
68737,Seventh Son,2014-12-12,2014,102,5.1
266856,The Theory of Everything,2014-11-26,2014,123,7.8
193893,Let's Be Cops,2014-08-13,2014,104,6.4
49017,Dracula Untold,2014-10-01,2014,92,6.1
270946,Penguins of Madagascar,2014-11-22,2014,92,6.5
224141,Into the Woods,2014-12-25,2014,125,5.6
53182,300: Rise of an Empire,2014-03-05,2014,102,6.1
227156,The Giver,2014-08-11,2014,94,6.3
187017,22 Jump Street,2014-06-05,2014,112,7.0
169917,A Walk Among the Tombstones,2014-09-18,2014,113,6.2
116149,Paddington,2014-11-27,2014,95,7.1
284276,Cake,2014-09-07,2014,102,6.1
212778,Chef,2014-05-08,2014,115,7.2
238636,The Purge: Anarchy,2014-07-17,2014,104,6.6
218043,Left Behind,2014-10-03,2014,110,3.8
85350,Boyhood,2014-06-05,2014,164,7.6
241239,A Most Violent Year,2014-12-30,2014,125,6.4
184315,Hercules,2014-07-23,2014,99,5.6
86834,Noah,2014-03-20,2014,139,5.5
205587,The Judge,2014-10-08,2014,141,7.2
256092,Drive Hard,2014-05-26,2014,96,4.0
232672,Blended,2014-05-21,2014,117,6.7
195589,Neighbors,2014-05-08,2014,96,6.2
249164,If I Stay,2014-08-21,2014,106,7.2
243683,Step Up All In,2014-07-16,2014,112,6.7
200727,"Love, Rosie",2014-07-02,2014,102,7.6
222935,The Fault in Our Stars,2014-05-16,2014,125,7.8
244267,I Origins,2014-07-18,2014,106,7.5
168530,Ride Along,2014-01-17,2014,99,6.1
244761,The Captive,2014-06-10,2014,112,5.8
171274,Inherent Vice,2014-12-25,2014,148,6.3
137094,Jack Ryan: Shadow Recruit,2014-01-15,2014,105,5.9
225574,Non-Stop,2014-01-26,2014,106,6.8
206487,Predestination,2014-08-28,2014,97,7.2
262543,AutÃ³mata,2014-10-09,2014,110,5.4
321068,Mythica: A Quest for Heroes,2014-12-08,2014,93,5.3
154400,The Drop,2014-09-12,2014,106,6.6
97020,RoboCop,2014-01-30,2014,102,5.7
157353,Transcendence,2014-04-16,2014,119,5.9
193610,The Other Woman,2014-04-16,2014,109,6.2
82703,Mr. Peabody & Sherman,2014-02-07,2014,92,6.8
286532,A Merry Friggin' Christmas,2014-11-07,2014,88,4.7
189,Sin City: A Dame to Kill For,2014-08-20,2014,102,6.2
297270,Tinker Bell and the Legend of the NeverBeast,2014-12-12,2014,77,7.0
172385,Rio 2,2014-03-19,2014,102,6.5
100042,Dumb and Dumber To,2014-11-12,2014,110,5.5
204922,Before I Go to Sleep,2014-09-03,2014,92,6.1
152760,The Monuments Men,2014-01-24,2014,118,5.7
227306,Unbroken,2014-12-25,2014,137,7.2
273895,Selma,2014-12-25,2014,127,7.5
265177,Mommy,2014-05-22,2014,138,8.0
255343,Escobar: Paradise Lost,2014-10-11,2014,120,6.2
175112,Tinker Bell and the Pirate Fairy,2014-02-13,2014,78,6.5
228970,Wild,2014-12-05,2014,115,6.9
76649,Pompeii,2014-02-18,2014,105,5.1
239571,The Best of Me,2014-10-16,2014,117,7.2
196867,Annie,2014-12-19,2014,119,6.1
207933,Stonehearst Asylum,2014-09-11,2014,112,6.6
228326,The Book of Life,2014-10-01,2014,95,7.3
239563,St. Vincent,2014-10-09,2014,102,7.1
136797,Need for Speed,2014-03-13,2014,130,6.2
286554,Two Night Stand,2014-09-26,2014,86,6.3
262338,Good People,2014-09-26,2014,90,5.2
228194,The Hundred-Foot Journey,2014-08-06,2014,122,7.2
170687,The Boxtrolls,2014-09-10,2014,97,6.6
87093,Big Eyes,2014-12-24,2014,105,6.8
241254,The Prince,2014-08-22,2014,93,4.6
246080,Black Sea,2014-12-05,2014,115,6.3
110416,Song of the Sea,2014-09-06,2014,93,8.0
253980,Marvel One-Shot: All Hail the King,2014-02-04,2014,14,7.1
242095,The Signal,2014-03-15,2014,95,5.8
157825,White Bird in a Blizzard,2014-08-14,2014,91,6.1
216282,Into the Storm,2014-08-06,2014,89,5.7
289720,Outcast,2014-09-26,2014,98,4.4
192102,3 Days to Kill,2014-02-14,2014,113,6.0
218836,Planes: Fire & Rescue,2014-07-17,2014,83,5.9
252178,'71,2014-10-10,2014,99,6.6
144336,Sabotage,2014-03-28,2014,110,5.4
188161,A Million Ways to Die in the West,2014-05-22,2014,116,5.9
255157,The Forger,2014-09-10,2014,95,5.3
171372,Frank,2014-05-02,2014,95,6.8
244506,Camp X-Ray,2014-10-17,2014,111,6.7
136835,No Good Deed,2014-09-12,2014,84,5.8
284293,Still Alice,2014-12-05,2014,99,7.5
256274,"As Above, So Below",2014-08-14,2014,93,6.1
87492,Foxcatcher,2014-05-19,2014,134,6.5
277547,Playing It Cool,2014-09-26,2014,94,5.6
226857,Endless Love,2014-02-12,2014,103,6.6
157845,The Rover,2014-05-18,2014,100,6.0
184098,Think Like a Man Too,2014-06-19,2014,106,6.2
271674,Suite FranÃ§aise,2014-11-05,2014,107,6.9
192149,The Two Faces of January,2014-05-16,2014,96,5.4
187596,Walk of Shame,2014-05-02,2014,95,5.7
181886,Enemy,2014-03-14,2014,91,6.6
250546,Annabelle,2014-10-02,2014,99,5.6
328763,Echoes,2014-07-05,2014,88,3.3
261103,Maya the Bee Movie,2014-09-11,2014,79,5.6
100241,"I, Frankenstein",2014-01-22,2014,92,5.1
225565,That Awkward Moment,2014-01-29,2014,94,6.0
192132,Palo Alto,2014-05-09,2014,100,6.4
200505,Draft Day,2014-04-11,2014,109,6.5
254473,Brick Mansions,2014-04-22,2014,90,5.8
242224,The Babadook,2014-05-22,2014,93,6.5
226486,Tammy,2014-07-02,2014,97,5.1
286519,Boychoir,2014-09-04,2014,106,6.5
164251,Serena,2014-10-12,2014,102,5.4
284689,Testament of Youth,2014-10-14,2014,129,7.0
250066,American Heist,2014-09-11,2014,94,4.3
169298,Bullet,2014-02-25,2014,87,4.4
244772,The Skeleton Twins,2014-09-12,2014,90,6.7
260339,Salting the Battlefield,2014-03-27,2014,93,6.3
283384,The Calling,2014-08-05,2014,108,5.7
137321,Winter's Tale,2014-02-13,2014,118,5.9
234200,Pride,2014-09-12,2014,117,7.7
244264,Laggies,2014-09-25,2014,100,6.1
241848,The Guest,2014-09-17,2014,99,6.6
259611,Frontera,2014-07-31,2014,103,6.1
238215,The Cobbler,2014-09-11,2014,98,5.4
188166,Blue Ruin,2014-04-25,2014,90,6.7
253344,How to Make Love Like an Englishman,2014-11-06,2014,99,5.5
256917,The Water Diviner,2014-12-25,2014,112,6.8
171424,The Green Inferno,2014-09-04,2014,100,4.8
229297,Magic in the Moonlight,2014-07-25,2014,97,6.3
192712,Kite,2014-06-13,2014,90,4.2
218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014-10-08,2014,81,6.2
239678,This Is Where I Leave You,2014-09-10,2014,103,6.5
264656,The Homesman,2014-05-18,2014,122,6.2
294652,Son of a Gun,2014-10-16,2014,108,6.1
244509,Cold in July,2014-05-23,2014,109,6.3
146015,The Double,2014-04-04,2014,93,6.4
227783,The Nut Job,2014-01-17,2014,85,5.4
327833,Skin Trade,2014-11-07,2014,96,5.6
151368,Open Windows,2014-07-04,2014,101,5.1
230179,Big Game,2014-09-05,2014,90,5.2
242076,The Bag Man,2014-02-28,2014,108,5.0
209451,Jersey Boys,2014-06-05,2014,134,6.7
222899,About Last Night,2014-02-14,2014,100,5.8
198185,Million Dollar Arm,2014-05-09,2014,124,6.6
231576,Wish I Was Here,2014-01-18,2014,120,6.3
244539,Infinitely Polar Bear,2014-01-18,2014,87,7.0
240745,Cymbeline,2014-09-03,2014,97,3.5
287587,Adult Beginners,2014-09-08,2014,90,5.0
285135,Zodiac,2014-08-16,2014,89,3.3
283350,Before We Go,2014-09-11,2014,89,6.3
97370,Under the Skin,2014-03-14,2014,108,6.0
177494,Veronica Mars,2014-03-13,2014,107,6.3
254375,Hector and the Search for Happiness,2014-08-14,2014,114,6.9
235260,Son of God,2014-02-28,2014,138,5.8
250657,Fed Up,2014-05-09,2014,92,7.3
242643,Batman: Assault on Arkham,2014-08-12,2014,75,7.4
242042,Barefoot,2014-02-02,2014,90,6.5
217993,Justice League: War,2014-02-02,2014,79,7.0
157834,The Zero Theorem,2014-01-02,2014,107,5.7
253306,Housebound,2014-09-04,2014,109,6.4
288281,A Good Marriage,2014-10-03,2014,103,5.3
232679,When the Game Stands Tall,2014-08-22,2014,115,6.2
260202,Turks & Caicos,2014-03-20,2014,95,6.3
256835,Toy Story That Time Forgot,2014-12-02,2014,22,6.9
293299,Feast,2014-11-07,2014,6,8.0
289891,Jackie & Ryan,2014-09-01,2014,90,5.5
270302,The Riot Club,2014-09-19,2014,107,5.9
251852,The Scribbler,2014-09-19,2014,88,4.3
215211,Grace of Monaco,2014-05-14,2014,103,5.7
177047,Decoding Annie Parker,2014-05-02,2014,91,5.2
276844,The Little Death,2014-06-13,2014,96,6.2
226448,In Your Eyes,2014-04-20,2014,105,7.2
255268,Bad Ass 2: Bad Asses,2014-04-08,2014,91,5.7
201086,Cuban Fury,2014-02-14,2014,98,5.8
297596,Dying of the Light,2014-12-04,2014,94,4.4
193612,The Quiet Ones,2014-04-01,2014,98,5.1
242310,Tokarev,2014-05-09,2014,98,5.2
157849,A Most Wanted Man,2014-07-25,2014,121,6.3
284296,Top Five,2014-12-12,2014,102,6.2
239566,Get on Up,2014-08-01,2014,139,6.3
282813,The Pyramid,2014-12-04,2014,89,4.7
184346,Deliver Us from Evil,2014-07-01,2014,118,6.0
246860,Clouds of Sils Maria,2014-08-20,2014,124,6.8
245916,Kill the Messenger,2014-10-09,2014,112,6.5
157832,Calvary,2014-04-11,2014,100,7.0
273271,Time Lapse,2014-05-24,2014,104,6.3
245906,Sheâ€™s Funny That Way,2014-10-27,2014,93,5.7
246741,What We Do in the Shadows,2014-06-19,2014,86,7.2
276902,Cut Bank,2014-09-10,2014,92,4.8
254191,Honeymoon,2014-09-12,2014,87,5.3
209276,Starred Up,2014-03-21,2014,106,6.9
253312,Space Station 76,2014-09-19,2014,94,4.4
210479,Locke,2014-04-10,2014,85,6.8
246400,"20,000 Days on Earth",2014-07-05,2014,97,6.8
227735,Dolphin Tale 2,2014-09-12,2014,107,6.8
206821,The Longest Week,2014-09-05,2014,86,5.1
252830,A Certain Justice,2014-03-11,2014,96,3.1
152790,The Angriest Man in Brooklyn,2014-05-23,2014,84,5.5
244536,Hellion,2014-06-13,2014,98,5.3
288158,The Woman in Black 2: Angel of Death,2014-12-30,2014,90,4.9
244517,God's Pocket,2014-05-09,2014,88,5.2
203834,Jessabelle,2014-08-29,2014,90,5.0
145220,Muppets Most Wanted,2014-03-20,2014,112,6.2
290542,You're Not You,2014-10-10,2014,104,7.3
263986,The Drownsman,2014-08-22,2014,88,4.1
239568,Search Party,2014-10-30,2014,93,5.3
258750,Gun Woman,2014-02-28,2014,86,4.7
297608,The Taking of Deborah Logan,2014-10-21,2014,90,5.9
246403,Tusk,2014-09-19,2014,102,4.9
243684,"Men, Women & Children",2014-10-17,2014,116,6.4
287426,Shelter,2014-09-12,2014,105,5.3
303623,Hello Ladies: The Movie,2014-11-22,2014,85,6.3
228496,Sx_Tape,2014-05-16,2014,85,3.3
276843,What We Did on Our Holiday,2014-09-26,2014,95,6.6
269173,The Anomaly,2014-06-19,2014,97,4.7
227300,Stretch,2014-10-14,2014,94,5.8
286521,5 Flights Up,2014-09-05,2014,92,5.9
184345,A Haunted House 2,2014-04-17,2014,87,5.4
271714,Love & Mercy,2014-06-05,2014,120,7.2
236751,Heaven is for Real,2014-04-16,2014,99,6.1
251994,Reach Me,2014-03-14,2014,95,5.1
256474,In the Blood,2014-04-04,2014,108,5.2
243568,Lizzie Borden Took An Ax,2014-01-25,2014,91,5.9
145221,Monsters: Dark Continent,2014-10-09,2014,119,3.8
157823,Night Moves,2014-04-23,2014,112,5.8
286875,Paper Planes,2014-09-07,2014,96,6.3
242022,The Inbetweeners 2,2014-08-06,2014,96,5.9
285733,Barbie and the Secret Door,2014-08-30,2014,81,6.7
284294,Time Out of Mind,2014-09-07,2014,120,5.4
293310,Citizenfour,2014-10-10,2014,114,7.8
283227,A Little Chaos,2014-09-13,2014,117,5.9
214314,Bears,2014-04-17,2014,78,7.4
272692,The Possession of Michael King,2014-08-22,2014,83,5.6
287084,The Town that Dreaded Sundown,2014-10-16,2014,85,5.8
188207,The Legend of Hercules,2014-01-10,2014,99,4.4
157851,Maps to the Stars,2014-05-21,2014,112,5.6
254474,Zombeavers,2014-10-20,2014,85,4.8
155084,13 Sins,2014-04-18,2014,88,6.2
280000,Lemon Tree Passage,2014-08-25,2014,84,4.8
253235,And So It Goes,2014-07-20,2014,94,5.7
245700,Mr. Turner,2014-10-31,2014,150,6.1
258805,Bad Johnson,2014-05-02,2014,88,4.6
286873,Northmen: A Viking Saga,2014-09-27,2014,97,5.3
290555,Wolves,2014-08-28,2014,90,5.3
313867,Roald Dahl's Esio Trot,2014-12-30,2014,87,6.8
255798,Burying the Ex,2014-09-04,2014,89,5.2
203739,Vampire Academy,2014-02-07,2014,104,5.8
157829,The Disappearance of Eleanor Rigby: Them,2014-05-14,2014,119,6.4
244566,Life After Beth,2014-08-15,2014,90,4.8
283686,Out of the Dark,2014-08-27,2014,92,4.5
280690,Kick,2014-07-25,2014,146,6.2
245473,Cloud 9,2014-01-17,2014,90,6.1
253310,Premature,2014-07-02,2014,93,5.1
250538,The Good Lie,2014-09-09,2014,110,7.1
256731,Bad Country,2014-03-10,2014,95,5.7
312791,GirlHouse,2014-10-16,2014,100,4.9
253272,The Mule,2014-03-10,2014,103,5.8
193726,ABCs of Death 2,2014-10-02,2014,125,5.4
248504,Sharknado 2: The Second One,2014-07-30,2014,86,4.7
244268,Love Is Strange,2014-02-07,2014,98,6.4
267863,Walking on Sunshine,2014-06-19,2014,97,6.1
52653,Jinn,2014-04-04,2014,97,3.6
230266,Miss Julie,2014-09-07,2014,120,5.4
261375,Flying Home,2014-04-02,2014,96,6.3
190469,Redirected,2014-01-10,2014,99,5.7
259018,Behaving Badly,2014-04-14,2014,92,5.0
259072,Wrong Turn 6: Last Resort,2014-08-22,2014,91,4.9
284537,Welcome to Me,2014-09-05,2014,105,5.7
312526,Alien Outpost,2014-09-19,2014,93,4.1
258099,Just Before I Go,2014-04-24,2014,95,6.0
275060,The Disappearance of Eleanor Rigby: Her,2014-10-10,2014,100,6.1
285843,October Gale,2014-09-11,2014,91,5.4
250535,Get Santa,2014-12-05,2014,102,6.5
243531,Freezer,2014-01-17,2014,88,5.3
277597,Mercenaries,2014-08-05,2014,90,4.2
240916,Reasonable Doubt,2014-01-17,2014,91,5.5
254024,The Face of an Angel,2014-09-06,2014,100,4.2
239562,The Single Moms Club,2014-03-14,2014,111,6.0
244783,Song One,2014-01-20,2014,86,5.7
250388,Rampage: Capital Punishment,2014-07-19,2014,93,5.6
252171,A Girl Walks Home Alone at Night,2014-01-19,2014,99,7.0
253254,Before I Disappear,2014-10-11,2014,100,5.9
210947,Afflicted,2014-04-04,2014,85,6.1
254263,The Swan Princess: A Royal Family Tale,2014-02-25,2014,79,5.6
235271,Addicted,2014-10-10,2014,105,5.3
241771,Beyond the Lights,2014-09-10,2014,116,6.9
259956,About Alex,2014-08-08,2014,96,6.5
299582,A Royal Christmas,2014-11-21,2014,90,6.1
141043,A Long Way Down,2014-03-20,2014,96,6.2
298865,Lost After Dark,2014-09-19,2014,85,4.8
266537,Pas son genre,2014-04-30,2014,111,6.0
228358,The Pact II,2014-09-05,2014,96,4.5
252680,Moms' Night Out,2014-03-25,2014,98,5.7
251519,Son of Batman,2014-04-20,2014,74,6.8
238603,Earth to Echo,2014-07-02,2014,89,5.7
259963,Boulevard,2014-04-20,2014,88,5.6
270938,Falcon Rising,2014-09-05,2014,103,5.4
258086,The Damned,2014-06-20,2014,87,5.2
275318,Sleeping Beauty,2014-05-13,2014,89,5.0
245859,God Help the Girl,2014-08-22,2014,111,6.7
256740,Wicked Blood,2014-03-04,2014,92,4.9
